ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_NUMBER,BRANCH_CODE,BALANCE,STATUS,OPENED_DATE,CREATED_AT
ACCT_00001726,CUST_000873,MONEY_MARKET,805066286,BR_08,155377.07,ACTIVE,2022-05-10,2026-09-20T15:49:40.226155
ACCT_00001727,CUST_000873,SAVINGS,758497009,BR_02,195132.74,ACTIVE,2026-03-13,2026-09-20T15:49:40.226159
ACCT_00001728,CUST_000874,SAVINGS,861434312,BR_02,46240.85,CLOSED,2022-01-25,2026-09-20T15:49:40.226171
ACCT_00001729,CUST_000875,MONEY_MARKET,955645476,BR_09,319745.0,ACTIVE,2026-08-09,2026-09-20T15:49:40.226182
ACCT_00001730,CUST_000875,MONEY_MARKET,116121174,BR_02,237345.21,CLOSED,2024-06-01,2026-09-20T15:49:40.226186
ACCT_00001731,CUST_000876,MONEY_MARKET,631002070,BR_09,64013.29,ACTIVE,2025-09-01,2026-09-20T15:49:40.226195
ACCT_00001732,CUST_000876,MONEY_MARKET,739439444,BR_15,470890.11,INACTIVE,2022-03-27,2026-09-20T15:49:40.226198
ACCT_00001733,CUST_000877,SAVINGS,579012732,BR_03,497108.59,INACTIVE,2022-03-12,2026-09-20T15:49:40.226209
ACCT_00001734,CUST_000878,CHECKING,785685141,BR_13,212551.59,ACTIVE,2022-07-18,2026-09-20T15:49:40.226220
ACCT_00001735,CUST_000878,CHECKING,276763565,BR_01,102025.08,INACTIVE,2025-05-10,2026-09-20T15:49:40.226223
ACCT_00001736,CUST_000879,SAVINGS,467381114,BR_04,215098.85,CLOSED,2023-05-04,2026-09-20T15:49:40.226232
ACCT_00001737,CUST_000879,MONEY_MARKET,514324163,BR_14,376304.23,ACTIVE,2024-01-20,2026-09-20T15:49:40.226236
ACCT_00001738,CUST_000879,MONEY_MARKET,476190182,BR_14,317815.45,INACTIVE,2025-02-25,2026-09-20T15:49:40.226239
ACCT_00001739,CUST_000880,CHECKING,432605434,BR_03,61790.61,CLOSED,2022-09-29,2026-09-20T15:49:40.226248
ACCT_00001740,CUST_000880,CHECKING,640588944,BR_06,439337.11,INACTIVE,2022-03-03,2026-09-20T15:49:40.226252
ACCT_00001741,CUST_000880,SAVINGS,150625936,BR_01,337942.73,INACTIVE,2025-03-18,2026-09-20T15:49:40.226255
ACCT_00001742,CUST_000881,MONEY_MARKET,494521990,BR_05,326138.3,INACTIVE,2022-06-28,2026-09-20T15:49:40.226265
ACCT_00001743,CUST_000881,CHECKING,311322403,BR_14,440039.23,ACTIVE,2025-11-08,2026-09-20T15:49:40.226268
ACCT_00001744,CUST_000882,CHECKING,865497633,BR_08,142804.43,CLOSED,2023-03-11,2026-09-20T15:49:40.226279
ACCT_00001745,CUST_000883,MONEY_MARKET,627479376,BR_11,470048.48,CLOSED,2022-01-24,2026-09-20T15:49:40.226290
ACCT_00001746,CUST_000883,CHECKING,583989254,BR_08,450595.08,INACTIVE,2022-05-10,2026-09-20T15:49:40.226294
ACCT_00001747,CUST_000883,CHECKING,360807808,BR_11,146805.57,CLOSED,2022-11-01,2026-09-20T15:49:40.226297
ACCT_00001748,CUST_000884,CHECKING,625365994,BR_03,15449.48,CLOSED,2023-08-14,2026-09-20T15:49:40.226308
ACCT_00001749,CUST_000884,SAVINGS,835602271,BR_03,409841.91,INACTIVE,2024-08-27,2026-09-20T15:49:40.226311
ACCT_00001750,CUST_000884,MONEY_MARKET,113545885,BR_11,271496.7,ACTIVE,2023-03-28,2026-09-20T15:49:40.226314
ACCT_00001751,CUST_000885,CHECKING,987664050,BR_01,127539.47,CLOSED,2023-01-28,2026-09-20T15:49:40.226324
ACCT_00001752,CUST_000885,CHECKING,135648379,BR_07,304479.51,ACTIVE,2024-10-25,2026-09-20T15:49:40.226327
ACCT_00001753,CUST_000886,MONEY_MARKET,640136501,BR_14,72498.69,CLOSED,2025-05-09,2026-09-20T15:49:40.226337
ACCT_00001754,CUST_000886,SAVINGS,346443488,BR_15,152861.28,ACTIVE,2021-10-30,2026-09-20T15:49:40.226340
ACCT_00001755,CUST_000886,MONEY_MARKET,945935953,BR_11,370179.12,CLOSED,2026-04-02,2026-09-20T15:49:40.226343
ACCT_00001756,CUST_000887,SAVINGS,573027930,BR_08,252627.73,CLOSED,2026-04-06,2026-09-20T15:49:40.226353
ACCT_00001757,CUST_000887,SAVINGS,470806406,BR_03,139499.19,INACTIVE,2022-11-18,2026-09-20T15:49:40.226357
ACCT_00001758,CUST_000887,SAVINGS,380947516,BR_05,213805.99,CLOSED,2025-06-17,2026-09-20T15:49:40.226360
ACCT_00001759,CUST_000888,SAVINGS,839200409,BR_02,237608.21,CLOSED,2025-06-02,2026-09-20T15:49:40.226371
ACCT_00001760,CUST_000888,SAVINGS,856533579,BR_13,276280.29,ACTIVE,2023-01-15,2026-09-20T15:49:40.226374
ACCT_00001761,CUST_000888,MONEY_MARKET,798910310,BR_13,455183.12,CLOSED,2022-11-19,2026-09-20T15:49:40.226377
ACCT_00001762,CUST_000889,CHECKING,791113267,BR_10,61754.09,CLOSED,2024-01-30,2026-09-20T15:49:40.226386
ACCT_00001763,CUST_000889,MONEY_MARKET,650284454,BR_11,127802.84,CLOSED,2022-07-08,2026-09-20T15:49:40.226389
ACCT_00001764,CUST_000890,MONEY_MARKET,709776411,BR_10,212849.92,CLOSED,2023-09-06,2026-09-20T15:49:40.226400
ACCT_00001765,CUST_000890,MONEY_MARKET,933665199,BR_03,442411.13,CLOSED,2023-04-13,2026-09-20T15:49:40.226403
ACCT_00001766,CUST_000891,SAVINGS,437694037,BR_08,289429.71,ACTIVE,2021-12-10,2026-09-20T15:49:40.226415
ACCT_00001767,CUST_000892,CHECKING,394463869,BR_14,224762.13,ACTIVE,2025-03-20,2026-09-20T15:49:40.226426
ACCT_00001768,CUST_000892,SAVINGS,349699944,BR_01,405130.89,CLOSED,2023-04-14,2026-09-20T15:49:40.226429
ACCT_00001769,CUST_000893,MONEY_MARKET,509459106,BR_12,126391.35,INACTIVE,2025-11-24,2026-09-20T15:49:40.226441
ACCT_00001770,CUST_000893,CHECKING,992968317,BR_09,324383.87,CLOSED,2024-02-13,2026-09-20T15:49:40.226444
ACCT_00001771,CUST_000893,CHECKING,659917125,BR_04,119209.76,ACTIVE,2025-10-16,2026-09-20T15:49:40.226448
ACCT_00001772,CUST_000894,MONEY_MARKET,808165999,BR_09,250034.59,INACTIVE,2022-01-21,2026-09-20T15:49:40.226459
ACCT_00001773,CUST_000895,MONEY_MARKET,325582688,BR_03,258588.84,CLOSED,2026-05-12,2026-09-20T15:49:40.226469
ACCT_00001774,CUST_000896,MONEY_MARKET,698123420,BR_15,106124.35,ACTIVE,2025-12-16,2026-09-20T15:49:40.226478
ACCT_00001775,CUST_000896,CHECKING,976403466,BR_02,7549.93,ACTIVE,2025-08-27,2026-09-20T15:49:40.226481
ACCT_00001776,CUST_000896,CHECKING,117477783,BR_02,345863.32,INACTIVE,2024-01-20,2026-09-20T15:49:40.226484
ACCT_00001777,CUST_000897,SAVINGS,223066202,BR_01,455029.37,CLOSED,2021-12-03,2026-09-20T15:49:40.226495
ACCT_00001778,CUST_000897,MONEY_MARKET,740880521,BR_11,433931.07,CLOSED,2023-12-11,2026-09-20T15:49:40.226498
ACCT_00001779,CUST_000898,SAVINGS,230677293,BR_01,273915.74,INACTIVE,2025-07-30,2026-09-20T15:49:40.226509
ACCT_00001780,CUST_000898,SAVINGS,512011800,BR_13,46560.94,ACTIVE,2022-07-30,2026-09-20T15:49:40.226512
ACCT_00001781,CUST_000898,CHECKING,693814150,BR_05,464285.23,CLOSED,2025-04-09,2026-09-20T15:49:40.226515
ACCT_00001782,CUST_000899,CHECKING,733113217,BR_09,377583.06,INACTIVE,2025-02-02,2026-09-20T15:49:40.226525
ACCT_00001783,CUST_000899,SAVINGS,940781049,BR_13,383240.54,CLOSED,2023-01-16,2026-09-20T15:49:40.226528
ACCT_00001784,CUST_000899,CHECKING,309366141,BR_06,154734.08,CLOSED,2024-11-12,2026-09-20T15:49:40.226531
ACCT_00001785,CUST_000900,CHECKING,137440529,BR_01,99358.02,ACTIVE,2024-01-28,2026-09-20T15:49:40.226542
ACCT_00001786,CUST_000900,SAVINGS,295828423,BR_01,185092.14,INACTIVE,2024-10-16,2026-09-20T15:49:40.226546
ACCT_00001787,CUST_000900,MONEY_MARKET,731710545,BR_07,218823.68,ACTIVE,2024-10-12,2026-09-20T15:49:40.226549
ACCT_00001788,CUST_000901,MONEY_MARKET,149475018,BR_07,216482.13,CLOSED,2024-06-14,2026-09-20T15:49:40.226559
ACCT_00001789,CUST_000902,SAVINGS,198813813,BR_02,6619.65,CLOSED,2024-06-08,2026-09-20T15:49:40.226568
ACCT_00001790,CUST_000902,SAVINGS,421146315,BR_14,43362.22,ACTIVE,2022-09-10,2026-09-20T15:49:40.226573
ACCT_00001791,CUST_000903,SAVINGS,101702569,BR_13,223565.77,INACTIVE,2026-01-28,2026-09-20T15:49:40.226583
ACCT_00001792,CUST_000904,MONEY_MARKET,978261652,BR_15,458162.3,INACTIVE,2022-04-23,2026-09-20T15:49:40.226597
ACCT_00001793,CUST_000904,MONEY_MARKET,604050683,BR_01,261444.09,ACTIVE,2024-07-30,2026-09-20T15:49:40.226601
ACCT_00001794,CUST_000905,CHECKING,561597861,BR_07,274162.56,INACTIVE,2023-07-14,2026-09-20T15:49:40.226618
ACCT_00001795,CUST_000905,CHECKING,505789203,BR_09,362835.24,CLOSED,2023-02-25,2026-09-20T15:49:40.226621
ACCT_00001796,CUST_000905,SAVINGS,271053100,BR_07,303505.93,ACTIVE,2023-09-05,2026-09-20T15:49:40.226624
ACCT_00001797,CUST_000906,MONEY_MARKET,565412358,BR_09,277754.85,CLOSED,2023-06-20,2026-09-20T15:49:40.226634
ACCT_00001798,CUST_000907,SAVINGS,668158268,BR_11,330239.88,INACTIVE,2022-04-04,2026-09-20T15:49:40.226644
ACCT_00001799,CUST_000908,CHECKING,490932614,BR_01,185560.78,CLOSED,2024-03-26,2026-09-20T15:49:40.226654
ACCT_00001800,CUST_000908,CHECKING,489791207,BR_08,421962.09,CLOSED,2024-02-03,2026-09-20T15:49:40.226657
ACCT_00001801,CUST_000908,SAVINGS,125097245,BR_12,297391.33,ACTIVE,2026-07-07,2026-09-20T15:49:40.226659
ACCT_00001802,CUST_000909,CHECKING,563440879,BR_15,350800.94,INACTIVE,2024-02-03,2026-09-20T15:49:40.226669
ACCT_00001803,CUST_000910,MONEY_MARKET,719884280,BR_09,415535.4,ACTIVE,2024-07-04,2026-09-20T15:49:40.226679
ACCT_00001804,CUST_000910,CHECKING,425049214,BR_02,276692.68,ACTIVE,2022-05-16,2026-09-20T15:49:40.226682
ACCT_00001805,CUST_000910,MONEY_MARKET,495720862,BR_15,69686.19,ACTIVE,2022-03-30,2026-09-20T15:49:40.226685
ACCT_00001806,CUST_000911,SAVINGS,460363222,BR_09,157245.86,ACTIVE,2024-01-21,2026-09-20T15:49:40.226696
ACCT_00001807,CUST_000911,SAVINGS,590612133,BR_05,353062.56,CLOSED,2022-06-12,2026-09-20T15:49:40.226699
ACCT_00001808,CUST_000912,SAVINGS,418684278,BR_07,301101.38,ACTIVE,2026-02-05,2026-09-20T15:49:40.226708
ACCT_00001809,CUST_000913,MONEY_MARKET,956024190,BR_14,322526.02,ACTIVE,2025-01-24,2026-09-20T15:49:40.226718
ACCT_00001810,CUST_000913,CHECKING,753427376,BR_12,296151.09,ACTIVE,2024-03-12,2026-09-20T15:49:40.226721
ACCT_00001811,CUST_000913,SAVINGS,290080389,BR_03,70542.55,INACTIVE,2024-10-06,2026-09-20T15:49:40.226724
ACCT_00001812,CUST_000914,MONEY_MARKET,179938076,BR_08,26791.95,CLOSED,2025-02-26,2026-09-20T15:49:40.226734
ACCT_00001813,CUST_000914,MONEY_MARKET,885346887,BR_06,133273.88,ACTIVE,2026-01-18,2026-09-20T15:49:40.226737
ACCT_00001814,CUST_000914,MONEY_MARKET,472171204,BR_11,146894.87,INACTIVE,2021-12-19,2026-09-20T15:49:40.226740
ACCT_00001815,CUST_000915,SAVINGS,567204030,BR_13,252948.23,ACTIVE,2021-11-25,2026-09-20T15:49:40.226749
ACCT_00001816,CUST_000916,CHECKING,235644231,BR_14,434834.79,INACTIVE,2021-12-25,2026-09-20T15:49:40.226759
ACCT_00001817,CUST_000916,CHECKING,862685924,BR_10,9129.1,CLOSED,2026-05-12,2026-09-20T15:49:40.226763
ACCT_00001818,CUST_000916,CHECKING,778731816,BR_07,109856.69,CLOSED,2024-09-20,2026-09-20T15:49:40.226766
ACCT_00001819,CUST_000917,SAVINGS,156737741,BR_08,85921.37,ACTIVE,2025-01-28,2026-09-20T15:49:40.226778
ACCT_00001820,CUST_000917,SAVINGS,290723740,BR_09,81561.2,CLOSED,2023-03-19,2026-09-20T15:49:40.226781
ACCT_00001821,CUST_000918,MONEY_MARKET,945622652,BR_05,2627.93,ACTIVE,2023-12-01,2026-09-20T15:49:40.226793
ACCT_00001822,CUST_000918,MONEY_MARKET,800025600,BR_15,408431.86,ACTIVE,2025-09-26,2026-09-20T15:49:40.226796
ACCT_00001823,CUST_000919,SAVINGS,869955304,BR_08,120261.2,ACTIVE,2024-04-14,2026-09-20T15:49:40.226807
ACCT_00001824,CUST_000919,CHECKING,518207486,BR_15,271168.24,INACTIVE,2026-08-09,2026-09-20T15:49:40.226811
ACCT_00001825,CUST_000919,SAVINGS,170771493,BR_01,393171.96,CLOSED,2023-01-16,2026-09-20T15:49:40.226814
ACCT_00001826,CUST_000920,CHECKING,198211758,BR_02,287223.04,ACTIVE,2023-03-20,2026-09-20T15:49:40.226825
ACCT_00001827,CUST_000920,CHECKING,598024924,BR_15,403650.43,CLOSED,2026-02-26,2026-09-20T15:49:40.226828
ACCT_00001828,CUST_000920,SAVINGS,299640577,BR_07,40527.33,ACTIVE,2022-06-20,2026-09-20T15:49:40.226831
ACCT_00001829,CUST_000921,CHECKING,977183136,BR_14,396993.15,ACTIVE,2022-01-13,2026-09-20T15:49:40.226840
ACCT_00001830,CUST_000921,MONEY_MARKET,246205280,BR_04,22020.69,INACTIVE,2026-03-29,2026-09-20T15:49:40.226843
ACCT_00001831,CUST_000922,MONEY_MARKET,437058401,BR_11,7451.45,INACTIVE,2025-03-14,2026-09-20T15:49:40.226853
ACCT_00001832,CUST_000922,MONEY_MARKET,991181124,BR_11,43403.19,CLOSED,2023-06-03,2026-09-20T15:49:40.226856
ACCT_00001833,CUST_000923,MONEY_MARKET,863834710,BR_06,349593.51,ACTIVE,2022-02-03,2026-09-20T15:49:40.226866
ACCT_00001834,CUST_000923,MONEY_MARKET,251235720,BR_13,283786.74,INACTIVE,2024-04-27,2026-09-20T15:49:40.226869
ACCT_00001835,CUST_000924,MONEY_MARKET,715344632,BR_04,432615.74,INACTIVE,2024-09-15,2026-09-20T15:49:40.226880
ACCT_00001836,CUST_000924,CHECKING,739067440,BR_05,139586.37,INACTIVE,2022-05-06,2026-09-20T15:49:40.226882
ACCT_00001837,CUST_000924,CHECKING,543905917,BR_14,366377.96,CLOSED,2022-03-11,2026-09-20T15:49:40.226885
ACCT_00001838,CUST_000925,MONEY_MARKET,251666756,BR_08,101172.07,INACTIVE,2022-02-03,2026-09-20T15:49:40.226895
ACCT_00001839,CUST_000925,MONEY_MARKET,188736671,BR_04,450858.1,CLOSED,2022-04-20,2026-09-20T15:49:40.226898
ACCT_00001840,CUST_000925,CHECKING,138141109,BR_05,166211.84,ACTIVE,2024-08-31,2026-09-20T15:49:40.226901
ACCT_00001841,CUST_000926,MONEY_MARKET,755813451,BR_07,110967.34,ACTIVE,2026-04-03,2026-09-20T15:49:40.226911
ACCT_00001842,CUST_000926,SAVINGS,418654274,BR_04,485413.02,CLOSED,2024-08-14,2026-09-20T15:49:40.226914
ACCT_00001843,CUST_000926,SAVINGS,374913960,BR_09,381994.05,ACTIVE,2024-09-30,2026-09-20T15:49:40.226917
ACCT_00001844,CUST_000927,SAVINGS,669018400,BR_01,202875.22,INACTIVE,2023-07-31,2026-09-20T15:49:40.226927
ACCT_00001845,CUST_000928,CHECKING,900294049,BR_07,223957.55,CLOSED,2023-07-26,2026-09-20T15:49:40.226939
ACCT_00001846,CUST_000928,CHECKING,870675831,BR_05,445508.78,CLOSED,2023-10-26,2026-09-20T15:49:40.226942
ACCT_00001847,CUST_000929,MONEY_MARKET,426030678,BR_03,159027.95,ACTIVE,2024-06-29,2026-09-20T15:49:40.226954
ACCT_00001848,CUST_000930,SAVINGS,535823416,BR_15,69036.08,ACTIVE,2024-10-13,2026-09-20T15:49:40.226965
ACCT_00001849,CUST_000930,SAVINGS,156986671,BR_08,408170.57,INACTIVE,2022-09-08,2026-09-20T15:49:40.226969
ACCT_00001850,CUST_000930,CHECKING,522489000,BR_06,224547.92,INACTIVE,2024-08-30,2026-09-20T15:49:40.226972
ACCT_00001851,CUST_000931,SAVINGS,526346256,BR_03,103074.39,ACTIVE,2022-07-20,2026-09-20T15:49:40.226982
ACCT_00001852,CUST_000932,MONEY_MARKET,136522577,BR_09,468464.98,INACTIVE,2026-01-14,2026-09-20T15:49:40.226992
ACCT_00001853,CUST_000933,SAVINGS,775323537,BR_12,154805.7,ACTIVE,2022-11-26,2026-09-20T15:49:40.227001
ACCT_00001854,CUST_000934,CHECKING,350794956,BR_02,475525.89,ACTIVE,2024-01-17,2026-09-20T15:49:40.227011
ACCT_00001855,CUST_000934,MONEY_MARKET,516504706,BR_02,300553.41,CLOSED,2026-07-13,2026-09-20T15:49:40.227015
ACCT_00001856,CUST_000934,CHECKING,452760649,BR_13,147536.48,INACTIVE,2022-10-25,2026-09-20T15:49:40.227018
ACCT_00001857,CUST_000935,CHECKING,837378898,BR_12,88656.08,CLOSED,2026-07-04,2026-09-20T15:49:40.227031
ACCT_00001858,CUST_000935,SAVINGS,869966041,BR_10,185537.42,ACTIVE,2024-11-14,2026-09-20T15:49:40.227034
ACCT_00001859,CUST_000936,MONEY_MARKET,189290037,BR_11,88645.53,ACTIVE,2026-03-05,2026-09-20T15:49:40.227044
ACCT_00001860,CUST_000936,MONEY_MARKET,245205505,BR_03,218924.92,INACTIVE,2022-03-28,2026-09-20T15:49:40.227047
ACCT_00001861,CUST_000937,SAVINGS,163910227,BR_01,79038.55,INACTIVE,2022-05-19,2026-09-20T15:49:40.227057
ACCT_00001862,CUST_000937,MONEY_MARKET,154518064,BR_02,159821.82,INACTIVE,2025-06-08,2026-09-20T15:49:40.227059
ACCT_00001863,CUST_000937,MONEY_MARKET,296594374,BR_15,439266.04,CLOSED,2022-10-16,2026-09-20T15:49:40.227062
ACCT_00001864,CUST_000938,MONEY_MARKET,378775239,BR_08,316894.89,CLOSED,2024-09-25,2026-09-20T15:49:40.227072
ACCT_00001865,CUST_000938,CHECKING,570365157,BR_05,22008.56,INACTIVE,2026-01-29,2026-09-20T15:49:40.227075
ACCT_00001866,CUST_000938,SAVINGS,856112323,BR_04,422277.95,INACTIVE,2023-04-21,2026-09-20T15:49:40.227078
ACCT_00001867,CUST_000939,CHECKING,479960269,BR_12,371607.45,CLOSED,2024-08-02,2026-09-20T15:49:40.227088
ACCT_00001868,CUST_000939,MONEY_MARKET,130118814,BR_15,115376.75,ACTIVE,2026-05-15,2026-09-20T15:49:40.227091
ACCT_00001869,CUST_000939,CHECKING,521626653,BR_05,478700.57,CLOSED,2025-06-05,2026-09-20T15:49:40.227094
ACCT_00001870,CUST_000940,MONEY_MARKET,113104824,BR_04,345045.68,CLOSED,2025-12-22,2026-09-20T15:49:40.227106
ACCT_00001871,CUST_000940,CHECKING,397892654,BR_06,63115.65,ACTIVE,2025-06-08,2026-09-20T15:49:40.227110
ACCT_00001872,CUST_000941,CHECKING,643831212,BR_10,349394.97,INACTIVE,2026-04-12,2026-09-20T15:49:40.227121
ACCT_00001873,CUST_000941,CHECKING,682785263,BR_05,313467.81,ACTIVE,2025-05-25,2026-09-20T15:49:40.227124
ACCT_00001874,CUST_000942,SAVINGS,760752396,BR_10,445964.25,CLOSED,2024-08-16,2026-09-20T15:49:40.227136
ACCT_00001875,CUST_000942,SAVINGS,916006412,BR_13,121891.13,INACTIVE,2022-10-17,2026-09-20T15:49:40.227139
ACCT_00001876,CUST_000942,MONEY_MARKET,465574317,BR_03,22947.73,INACTIVE,2026-03-30,2026-09-20T15:49:40.227143
ACCT_00001877,CUST_000943,CHECKING,537611075,BR_08,284740.3,CLOSED,2026-07-26,2026-09-20T15:49:40.227153
ACCT_00001878,CUST_000944,CHECKING,527116740,BR_10,214293.74,CLOSED,2026-04-23,2026-09-20T15:49:40.227163
ACCT_00001879,CUST_000944,CHECKING,687052578,BR_07,358592.7,INACTIVE,2025-03-01,2026-09-20T15:49:40.227166
ACCT_00001880,CUST_000944,CHECKING,935686725,BR_12,447729.77,INACTIVE,2023-10-31,2026-09-20T15:49:40.227169
ACCT_00001881,CUST_000945,MONEY_MARKET,830378606,BR_03,358356.56,ACTIVE,2022-12-04,2026-09-20T15:49:40.227178
ACCT_00001882,CUST_000945,CHECKING,712329191,BR_14,144559.12,CLOSED,2022-09-20,2026-09-20T15:49:40.227181
ACCT_00001883,CUST_000946,CHECKING,122023733,BR_01,196375.99,INACTIVE,2024-07-10,2026-09-20T15:49:40.227191
ACCT_00001884,CUST_000946,CHECKING,458816898,BR_06,4124.17,ACTIVE,2023-02-02,2026-09-20T15:49:40.227195
ACCT_00001885,CUST_000947,CHECKING,178252732,BR_08,106337.03,INACTIVE,2024-11-18,2026-09-20T15:49:40.227205
ACCT_00001886,CUST_000947,SAVINGS,239594898,BR_15,195642.38,INACTIVE,2026-01-17,2026-09-20T15:49:40.227208
ACCT_00001887,CUST_000948,MONEY_MARKET,373558458,BR_03,291098.27,CLOSED,2025-08-04,2026-09-20T15:49:40.227217
ACCT_00001888,CUST_000948,MONEY_MARKET,714912798,BR_12,389571.28,ACTIVE,2022-03-19,2026-09-20T15:49:40.227220
ACCT_00001889,CUST_000949,SAVINGS,455440732,BR_14,47714.93,ACTIVE,2022-07-04,2026-09-20T15:49:40.227229
ACCT_00001890,CUST_000950,MONEY_MARKET,142771234,BR_11,447525.6,INACTIVE,2021-12-07,2026-09-20T15:49:40.227239
ACCT_00001891,CUST_000951,CHECKING,482434083,BR_04,2908.74,CLOSED,2023-07-10,2026-09-20T15:49:40.227250
ACCT_00001892,CUST_000951,SAVINGS,648077283,BR_05,121563.56,ACTIVE,2025-12-26,2026-09-20T15:49:40.227254
ACCT_00001893,CUST_000951,CHECKING,512344873,BR_07,222091.5,ACTIVE,2023-03-08,2026-09-20T15:49:40.227257
ACCT_00001894,CUST_000952,SAVINGS,828360188,BR_06,478848.12,INACTIVE,2024-10-06,2026-09-20T15:49:40.227269
ACCT_00001895,CUST_000953,MONEY_MARKET,948207070,BR_09,225628.69,CLOSED,2021-10-24,2026-09-20T15:49:40.227279
ACCT_00001896,CUST_000953,CHECKING,194195977,BR_03,296750.2,CLOSED,2022-04-25,2026-09-20T15:49:40.227282
ACCT_00001897,CUST_000953,SAVINGS,434669082,BR_03,197681.14,ACTIVE,2021-11-29,2026-09-20T15:49:40.227285
ACCT_00001898,CUST_000954,SAVINGS,820519918,BR_13,441164.43,ACTIVE,2022-09-30,2026-09-20T15:49:40.227295
ACCT_00001899,CUST_000955,SAVINGS,497331717,BR_06,260378.31,ACTIVE,2025-03-16,2026-09-20T15:49:40.227305
ACCT_00001900,CUST_000956,SAVINGS,126482884,BR_12,297959.28,ACTIVE,2024-02-22,2026-09-20T15:49:40.227315
ACCT_00001901,CUST_000956,CHECKING,197532382,BR_13,172191.7,ACTIVE,2025-05-16,2026-09-20T15:49:40.227318
ACCT_00001902,CUST_000957,MONEY_MARKET,106570447,BR_03,94603.66,CLOSED,2025-09-11,2026-09-20T15:49:40.227327
ACCT_00001903,CUST_000957,CHECKING,794748460,BR_13,304036.41,CLOSED,2025-09-05,2026-09-20T15:49:40.227330
ACCT_00001904,CUST_000957,CHECKING,478570916,BR_15,455201.85,ACTIVE,2023-09-17,2026-09-20T15:49:40.227333
ACCT_00001905,CUST_000958,SAVINGS,876089213,BR_01,343229.09,CLOSED,2026-02-09,2026-09-20T15:49:40.227343
ACCT_00001906,CUST_000958,SAVINGS,214263314,BR_13,56121.08,INACTIVE,2025-06-14,2026-09-20T15:49:40.227347
ACCT_00001907,CUST_000958,MONEY_MARKET,498818191,BR_06,275164.01,ACTIVE,2022-07-18,2026-09-20T15:49:40.227350
ACCT_00001908,CUST_000959,SAVINGS,710932306,BR_12,231928.63,INACTIVE,2025-09-13,2026-09-20T15:49:40.227360
ACCT_00001909,CUST_000959,MONEY_MARKET,841667739,BR_02,190921.7,CLOSED,2026-05-22,2026-09-20T15:49:40.227363
ACCT_00001910,CUST_000959,MONEY_MARKET,154056378,BR_13,496208.4,INACTIVE,2025-04-24,2026-09-20T15:49:40.227366
ACCT_00001911,CUST_000960,MONEY_MARKET,922043724,BR_13,349712.17,ACTIVE,2026-04-06,2026-09-20T15:49:40.227376
ACCT_00001912,CUST_000960,MONEY_MARKET,503123168,BR_10,471308.16,CLOSED,2023-05-18,2026-09-20T15:49:40.227380
ACCT_00001913,CUST_000961,CHECKING,962972557,BR_09,138127.87,INACTIVE,2021-10-12,2026-09-20T15:49:40.227389
ACCT_00001914,CUST_000961,CHECKING,805831207,BR_02,497714.92,ACTIVE,2025-09-11,2026-09-20T15:49:40.227392
ACCT_00001915,CUST_000962,SAVINGS,274497626,BR_01,27081.77,CLOSED,2025-06-10,2026-09-20T15:49:40.227401
ACCT_00001916,CUST_000962,MONEY_MARKET,416265870,BR_09,63817.67,ACTIVE,2025-11-17,2026-09-20T15:49:40.227404
ACCT_00001917,CUST_000962,MONEY_MARKET,266952965,BR_01,126055.81,INACTIVE,2025-01-28,2026-09-20T15:49:40.227408
ACCT_00001918,CUST_000963,SAVINGS,803122317,BR_04,365598.02,CLOSED,2021-10-25,2026-09-20T15:49:40.227419
ACCT_00001919,CUST_000963,MONEY_MARKET,902914771,BR_02,33112.89,INACTIVE,2023-05-27,2026-09-20T15:49:40.227422
ACCT_00001920,CUST_000964,MONEY_MARKET,310757356,BR_12,5202.92,ACTIVE,2022-07-07,2026-09-20T15:49:40.227434
ACCT_00001921,CUST_000964,MONEY_MARKET,888970904,BR_01,63877.58,CLOSED,2025-06-22,2026-09-20T15:49:40.227437
ACCT_00001922,CUST_000964,CHECKING,397424571,BR_15,357225.62,ACTIVE,2025-05-30,2026-09-20T15:49:40.227440
ACCT_00001923,CUST_000965,CHECKING,869807951,BR_08,249063.71,ACTIVE,2022-09-27,2026-09-20T15:49:40.227451
ACCT_00001924,CUST_000966,CHECKING,500431302,BR_12,97062.25,ACTIVE,2023-10-26,2026-09-20T15:49:40.227462
ACCT_00001925,CUST_000967,SAVINGS,460202958,BR_15,23612.71,INACTIVE,2024-06-02,2026-09-20T15:49:40.227472
ACCT_00001926,CUST_000968,CHECKING,832487266,BR_14,28814.82,CLOSED,2022-03-11,2026-09-20T15:49:40.227482
ACCT_00001927,CUST_000969,CHECKING,989248079,BR_08,228513.34,INACTIVE,2024-05-29,2026-09-20T15:49:40.227492
ACCT_00001928,CUST_000969,MONEY_MARKET,203029613,BR_10,268680.81,ACTIVE,2022-05-02,2026-09-20T15:49:40.227495
ACCT_00001929,CUST_000969,CHECKING,834210703,BR_01,325915.46,CLOSED,2026-02-19,2026-09-20T15:49:40.227499
ACCT_00001930,CUST_000970,MONEY_MARKET,972903432,BR_11,489142.28,ACTIVE,2024-01-03,2026-09-20T15:49:40.227511
ACCT_00001931,CUST_000970,SAVINGS,506003375,BR_14,304098.42,ACTIVE,2023-05-17,2026-09-20T15:49:40.227514
